index,상가업소번호,가게명,키워드,갯수
486,2235,천상가옥,밀크 아인 슈페,3
487,2235,천상가옥,사람 많다,3
488,2235,천상가옥,예쁘다 분위기,3
489,2235,천상가옥,좋다 카페,3
490,2235,천상가옥,천상 가옥,3
491,MA010120220810408707,메가MGC커피 서울숲역점,메가 커피,8
492,MA010120220810408707,메가MGC커피 서울숲역점,가성비 좋다,6
493,MA010120220810408707,메가MGC커피 서울숲역점,넓은 매장,3
494,MA010120220810408707,메가MGC커피 서울숲역점,넓다 좋다,2
495,MA010120220810408707,메가MGC커피 서울숲역점,1분 걸리다,1
496,MA010120220810408707,메가MGC커피 서울숲역점,가격 좋다,1
497,MA010120220810408707,메가MGC커피 서울숲역점,가다 곳인데 갈때마다 느끼다 직원,1
498,MA010120220810408707,메가MGC커피 서울숲역점,가성비 끝판왕,1
499,MA010120220810408707,메가MGC커피 서울숲역점,가성비 대비 맛있다,1
500,MA010120220810408707,메가MGC커피 서울숲역점,가성비 메가 커피,1
501,MA010120220810408707,메가MGC커피 서울숲역점,걸리다 완전,1
502,MA010120220810408707,메가MGC커피 서울숲역점,굳이 노트북,1
503,MA010120220810408707,메가MGC커피 서울숲역점,굿굿 좋다,1
504,MA010120220810408707,메가MGC커피 서울숲역점,기본 아니다 매장,1
505,MA010120220810408707,메가MGC커피 서울숲역점,깔끔하다 커피,1
506,MA010120220810408707,메가MGC커피 서울숲역점,끝판왕 메가 커피,1
507,MA010120220810408707,메가MGC커피 서울숲역점,나가다 본체 만 체 맛있다,1
508,MA010120220810408707,메가MGC커피 서울숲역점,나가다 본체 만 체 맛있다 들다,1
510,MA010120220806968029,앤드밀 성수점,바질 크림 고구마,7
511,MA010120220806968029,앤드밀 성수점,바질 크림,5
512,MA010120220806968029,앤드밀 성수점,단호박 콘 스프,4
513,MA010120220806968029,앤드밀 성수점,앤드 밀,4
514,MA010120220806968029,앤드밀 성수점,품절 이라,4
515,MA010120220808737660,누메로도스,마스 카포네 피자,16
516,MA010120220808737660,누메로도스,마스 카포네,11
518,MA010120220808737660,누메로도스,피자 맛있다,6
519,MA010120220808737660,누메로도스,가지 그라탕,5
520,MA010120220808737660,누메로도스,맛있는 음식,4
521,MA010120220808737660,누메로도스,맛있다 마스 카포네,4
522,MA010120220808737660,누메로도스,좋은 분위기,4
523,MA010120220808737660,누메로도스,피자 랑,4
524,MA010120220810104525,세디치,새우 크럼블,10
525,MA010120220810104525,세디치,맛있는 음식,9
526,MA010120220810104525,세디치,좋은 분위기,9
527,MA010120220810104525,세디치,친절한 직원,8
528,MA010120220810104525,세디치,맛있게 먹다,5
529,MA010120220810104525,세디치,맛있다 뇨끼,5
530,MA010120220810104525,세디치,버터 파스타,5
531,MA010120220810104525,세디치,맛있다 분위기,4
532,MA010120220806390705,베티버 성수,흑임자 크로플,8
533,MA010120220806390705,베티버 성수,아이스크림 라떼,6
534,MA010120220806390705,베티버 성수,맛있는 커피,3
536,MA010120220806390705,베티버 성수,커피 맛,3
537,MA010120220806390705,베티버 성수,달달 맛있다,2
538,MA010120220811808670,만학,스테이크 솥밥,5
539,MA010120220811808670,만학,고추 튀김,4
540,MA010120220811808670,만학,깔끔하게 맛있다,4
541,MA010120220811808670,만학,전복 버섯 솥밥,4
542,MA010120220811808670,만학,꽃 갈비 스테이크,3
543,MA010120220811808670,만학,맛있게 먹다,3
545,MA010120220811808670,만학,전복 솥밥,3
546,MA010120220812688027,망티커피 성수점,가성비 좋다,6
547,MA010120220812688027,망티커피 성수점,저렴한 가격,5
548,MA010120220812688027,망티커피 성수점,맛있는 커피,4
549,MA010120220812688027,망티커피 성수점,저렴하다 좋다,3
550,MA010120220812688027,망티커피 성수점,커피 맛,3
551,MA010120220812688027,망티커피 성수점,커피 맛있다,3
552,MA010120220812688027,망티커피 성수점,망티 커피,2
553,MA010120220812688027,망티커피 성수점,음료 랑,2
554,MA010120220812688027,망티커피 성수점,음료 랑 디저트,2
555,MA010120220806706775,후라토식당 성수점,규카츠,10
556,MA010120220806706775,후라토식당 성수점,규카츠,6
557,MA010120220806706775,후라토식당 성수점,맛있게 먹다,5
558,MA010120220806706775,후라토식당 성수점,규카츠,4
559,MA010120220806706775,후라토식당 성수점,규카츠 맛있다,4
560,MA010120220806706775,후라토식당 성수점,넓은 매장,4
561,MA010120220806706775,후라토식당 성수점,네이버 예약,3
562,MA010120220806706775,후라토식당 성수점,잘 먹다,3
563,MA010120220806706775,후라토식당 성수점,친절하다 좋다,3
564,MA010120220806706775,후라토식당 성수점,친절한 직원,3
565,MA010120220806706775,후라토식당 성수점,가라아게 서비스,2
566,MA010120220806706775,후라토식당 성수점,고기 부드럽다,2
567,MA010120220806706775,후라토식당 성수점,규카츠 랑 오므라이스,2
568,MA010120220806706775,후라토식당 성수점,규카츠 맛,2
569,MA010120220811736530,윤경양식당,고기 엄청,3
570,MA010120220811736530,윤경양식당,못 먹다,3
571,MA010120220811736530,윤경양식당,새우 튀김,3
572,MA010120220811736530,윤경양식당,잘 먹다,3
573,MA010120220811736530,윤경양식당,경양식 돈까스,2
574,MA010120220811736530,윤경양식당,고기 두툼,2
575,MA010120220811736530,윤경양식당,괜찮은 맛,2
576,MA010120220811736530,윤경양식당,깔끔하게 맛있다,2
577,MA010120220811736530,윤경양식당,돈까스 고기,2
578,MA010120220811736530,윤경양식당,돈까스 엄청,2
579,MA010120220811736530,윤경양식당,두껍다 육즙,2
580,MA010120220811736530,윤경양식당,두툼 소스,2
581,MA010120220811736530,윤경양식당,맛 아니다,2
582,MA0101202301A0036886,써브웨이 성수역점,신선한 야채,3
583,MA0101202301A0036886,써브웨이 성수역점,넣다 좋다,2
584,MA0101202301A0036886,써브웨이 성수역점,먹다 맛있다,2
585,MA0101202301A0036886,써브웨이 성수역점,신선하다 야채,2
586,MA0101202301A0036886,써브웨이 성수역점,안나 요,2
587,MA0101202301A0036886,써브웨이 성수역점,에그 마 요,2
588,MA0101202301A0036886,써브웨이 성수역점,에그 마 요 맛있다,2
589,MA0101202301A0036886,써브웨이 성수역점,고구마 칩,2
590,MA0101202301A0036886,써브웨이 성수역점,화가 나서다,1
591,MA0101202301A0036886,써브웨이 성수역점,화가 나서다 샌드위치,1
592,MA0101202301A0036886,써브웨이 성수역점,2 번 출구,1
593,MA0101202301A0036886,써브웨이 성수역점,250 칼로리 밖에 안되다,1
594,MA0101202301A0036886,써브웨이 성수역점,가깝다 야채,1
595,MA0101202301A0036886,써브웨이 성수역점,가다 둑 한 샌드위치,1
596,MA0101202301A0036886,써브웨이 성수역점,가다 않다,1
597,MA0101202301A0036886,써브웨이 성수역점,가다 직원,1
598,MA0101202301A0036886,써브웨이 성수역점,간만 먹다,1
599,MA0101202301A0036886,써브웨이 성수역점,고구마 칩,1
600,MA0101202301A0036886,써브웨이 성수역점,고구마 칩 바삭,1
601,MA0101202301A0036886,써브웨이 성수역점,고구마 칩 완전,1
602,MA0101202301A0036886,써브웨이 성수역점,고구마 칩 절대,1
603,MA0101202301A0036886,써브웨이 성수역점,그렇다 칙촉 이나,1
604,MA010120220803773796,팜티진쌀국수,친절한 사장님,10
605,MA010120220803773796,팜티진쌀국수,많은 양,4
606,MA010120220803773796,팜티진쌀국수,맛있게 먹다,4
607,MA010120220803773796,팜티진쌀국수,기분 좋다,3
608,MA010120220803773796,팜티진쌀국수,맛있다 쌀국수,3
609,MA010120220803773796,팜티진쌀국수,쌀국수 국물,3
610,MA010120220813741000,벱,맛있는 음식,5
611,MA010120220813741000,벱,양지 쌀국수,4
612,MA010120220813741000,벱,차돌 쌀국수,4
613,MA010120220813741000,벱,깔끔하게 맛있다,3
615,MA010120220813741000,벱,쌀국수 맛있다,3
616,MA010120220813741000,벱,쌀국수 집,3
617,MA010120220813741000,벱,짜조 맛있다,3
618,MA010120220813741000,벱,돼지고기 볶음밥,2
619,MA010120220813741000,벱,많은 양,2
620,MA010120220813741000,벱,맛있다 가다,2
621,MA010120220813741000,벱,맛있다 맵다 쌀국수,2
622,MA010120220813741000,벱,맛있다 오늘,2
623,MA010120220813741000,벱,맛있다 직원,2
624,MA010120220808659617,칼,녹두 전,15
625,MA010120220808659617,칼,부추 수제비,9
626,MA010120220808659617,칼,칼국수 수제비,9
627,MA010120220808659617,칼,맛있게 먹다,5
628,MA010120220808659617,칼,수제비 먹다,5
629,MA010120220808659617,칼,친절한 직원,5
630,MA010120220813589110,포어플랜,맛있는 커피,6
631,MA010120220813589110,포어플랜,인테리어 독특하다,5
632,MA010120220813589110,포어플랜,좋은 분위기,5
633,MA010120220813589110,포어플랜,공부하기 좋다,4
634,MA010120220813589110,포어플랜,말 렌카,4
635,MA010120220807949349,꿉당 성수점,꾸다 살,8
636,MA010120220807949349,꿉당 성수점,목 살이,6
637,MA010120220807949349,꿉당 성수점,맛있게 먹다,5
639,MA010120220807949349,꿉당 성수점,트러플 짜파게티,5
640,MA010120220807949349,꿉당 성수점,목 살이,3
641,MA010120220807949349,꿉당 성수점,목살 삼겹살,3
642,MA010120220809957113,미쁘동 서울숲,연어 국수,10
643,MA010120220809957113,미쁘동 서울숲,친절한 직원,8
644,MA010120220809957113,미쁘동 서울숲,맛있는 음식,7
645,MA010120220809957113,미쁘동 서울숲,토마토 연어 국수,5
646,MA010120220809957113,미쁘동 서울숲,맛있게 먹다,3
647,MA010120220809957113,미쁘동 서울숲,맛있다 직원,3
648,MA010120220809957113,미쁘동 서울숲,부어 먹다,3
649,MA010120220807941883,메가MGC커피 성수일로점,가성비 좋다,2
650,MA010120220807941883,메가MGC커피 성수일로점,2 주전 첨으로,1
651,MA010120220807941883,메가MGC커피 성수일로점,가격 가성비,1
652,MA010120220807941883,메가MGC커피 성수일로점,가격 부담 되다,1
653,MA010120220807941883,메가MGC커피 성수일로점,가능하다 카드 결제,1
654,MA010120220807941883,메가MGC커피 성수일로점,가성 메,1
655,MA010120220807941883,메가MGC커피 성수일로점,게 멕모닝 이지,1
656,MA010120220807941883,메가MGC커피 성수일로점,결심 사랑니,1
657,MA010120220807941883,메가MGC커피 성수일로점,결제 가능하다,1
658,MA010120220807941883,메가MGC커피 성수일로점,나다 확인,1
659,MA010120220807941883,메가MGC커피 성수일로점,다시 리뷰,1
660,MA010120220807941883,메가MGC커피 성수일로점,다시 시작 해보다,1
661,MA010120220807941883,메가MGC커피 성수일로점,달달 상큼 좋다,1
662,MA010120220807941883,메가MGC커피 성수일로점,덥다 좋다,1
663,MA010120220807941883,메가MGC커피 성수일로점,드디어 금요일,1
664,MA010120220807941883,메가MGC커피 성수일로점,따끈따끈 간식 꾸러미,1
665,MA010120220807941883,메가MGC커피 성수일로점,따끈따끈 간식 꾸러미 이름,1
666,MA010120220807941883,메가MGC커피 성수일로점,리뷰 가보다,1
667,MA010120220807941883,메가MGC커피 성수일로점,많다 시끄럽다,1
668,MA010120220807941883,메가MGC커피 성수일로점,맛있는 디저트,1
669,MA010120220807941883,메가MGC커피 성수일로점,맛있는 라떼,1
670,MA010120220808786901,오프트,맛있게 먹다,5
671,MA010120220808786901,오프트,키토 김밥,5
672,MA010120220808786901,오프트,맛있는 음식,4
673,MA010120220808786901,오프트,감자튀김다,3
674,MA010120220808786901,오프트,좋은 분위기,3
675,MA010120220808786901,오프트,가성비 좋다,2
676,MA010120220803730359,대성갈비,맛있게 먹다,5
677,MA010120220803730359,대성갈비,고기 맛있다,4
678,MA010120220803730359,대성갈비,가성비 좋다,3
679,MA010120220803730359,대성갈비,많은 양,3
680,MA010120220803730359,대성갈비,배 터지다,3
681,MA010120220803730359,대성갈비,쌈 채소,3
682,MA010120220803730359,대성갈비,양념 게장,3
683,MA010120220803730359,대성갈비,오랜 만,3
685,MA010120220803730359,대성갈비,기다리다 먹다,2
686,MA010120220812852251,노모어피자 서울숲점,맛있게 먹다,7
687,MA010120220812852251,노모어피자 서울숲점,피자 맛있다,6
689,MA010120220812852251,노모어피자 서울숲점,옥수수 새우 피자,3
690,MA010120220812852251,노모어피자 서울숲점,노모 피자,2
691,MA010120220812852251,노모어피자 서울숲점,도우 쫀득,2
692,MA010120220812852251,노모어피자 서울숲점,맛 아니다,2
693,MA010120220809589780,기러기둥지 성수,좋은 분위기,10
694,MA010120220809589780,기러기둥지 성수,맛있는 음식,8
695,MA010120220809589780,기러기둥지 성수,기러기 둥지,6
696,MA010120220809589780,기러기둥지 성수,맛있다 분위기,4
697,MA010120220809589780,기러기둥지 성수,와인이랑,4
698,MA0101202301A0091485,뚝 다이닝,치즈 국밥,8
699,MA0101202301A0091485,뚝 다이닝,막창 전골,7
700,MA0101202301A0091485,뚝 다이닝,처음 먹다 보다,4
701,MA0101202301A0091485,뚝 다이닝,양 많다,3
702,MA0101202301A0091485,뚝 다이닝,밀양 국밥,3
703,MA0101202301A0091485,뚝 다이닝,방송 보고,3
704,MA010120220812428808,서울바나나,가성비 좋다,4
705,MA010120220812428808,서울바나나,바나나 푸딩,4
706,MA010120220812428808,서울바나나,바나나 맛,3
707,MA010120220812428808,서울바나나,바나나 쉐이크,3
708,MA010120220812428808,서울바나나,넓은 매장,2
709,MA010120220812428808,서울바나나,맛 모르다,2
710,MA010120220812428808,서울바나나,맛 아니다,2
711,MA010120220812428808,서울바나나,맛있는 커피,2
712,MA010120220812428808,서울바나나,매장인테리어,2
713,MA010120220812428808,서울바나나,생각 보다,2
714,MA010120220812428808,서울바나나,서울 커피,2
715,MA010120220812428808,서울바나나,인테리어 귀엽다,2
716,MA010120220812428808,서울바나나,잘 먹다,2
718,MA010120220811865429,쿠나,맛있게 먹다,5
719,MA010120220811865429,쿠나,당근 퓨레,4
720,MA010120220811865429,쿠나,바질 파스타,4
721,MA010120220811865429,쿠나,바질 페스 토,4
722,MA010120220811865429,쿠나,맛있는 음식,3
723,MA010120220811865429,쿠나,문어 당근,3
724,MA0101202209A0060230,스윗바이브,좋은 분위기,6
725,MA0101202209A0060230,스윗바이브,맛있는 커피,5
726,MA010120220804906820,엘더버거,어니언 링,6
727,MA010120220804906820,엘더버거,엘더 버거,6
728,MA010120220804906820,엘더버거,감자튀김다,4
729,MA010120220804906820,엘더버거,베다 버거,4
730,MA010120220804906820,엘더버거,포레스트 버거,4
731,MA010120220804906820,엘더버거,어니언 링 맛있다,3
732,MA010120220809778726,노가리마켓 서울숲,안주 맛있다,7
733,MA010120220809778726,노가리마켓 서울숲,좋은 분위기,7
734,MA010120220809778726,노가리마켓 서울숲,맛있는 음식,5
735,MA010120220809778726,노가리마켓 서울숲,친절한 직원,5
