상가업소번호,가게명,키워드,갯수,행정동,업종,리뷰
MA010120220804340076,데시데,예쁜,15.0,삼청동,카페,이런곳이 있는지 몰랐네여 !! 비주얼도 예쁜데 맛이 더 예쁜듯?????? 딴종류도 먹어보러또와야겠어영
MA010120220804340076,데시데,어울리는,14.0,삼청동,카페,"      간만에 맛있게 먹은 디저트샵! 굉장히 협소했는데 다행히 4명 앉을 테이블 하나 있어서 웨이팅 없이 착석했어요. 옆테이블에서 다른 홀릭분들께서 밋업 중이셔서 신기했습니다ㅋㅋ 저희는 배가 좀 찬 상태라 피스타치오 맛이랑 시트러스한거 하나씩만 주문했어요. 시트러스한거는 샌드쿠키 같은 느낌이었는데 약간 치지하면서도 시트러스한 맛이 강해서 딱 취향이었어요. 근데 호불호가 약간 있을 것 같구요. 피스타치오 타르트가 저희 일행 모두에게 만족감을 주었어요! 단면도 보여드리고픈데 사진이 없어서ㅜㅜ 정말 진하고 꼬수운 피스타치오 맛이 낭낭해서 좋았어요. 크림 텍스쳐도 정말 마음에 들었던 기억이네요.    , ""     - 바닐라와 캐러멜의 조화가 좋은 바닐라무스 백설 추천!밋업으로 4명이 방문해서 총 6가지의 그날 나온 갸또류 전 종류를 섭렵했습니다! 그중에서 가장 인상 깊었던 건 괜히 시그니처는 시그니처구나 싶은 백설! 바닐라와 캐러멜이 조화로운 바닐라무스인데요. 사실 맛은 어느 정도 뛰어난 바닐라 타르트의 그 맛이지만, 그걸 무스 형태로 먹으니 새로움이 더해져 좋았습니다. 그다음으로 좋았던 건 레몬라임타르트! 딱 기분 좋게 상큼한 맛의 밸런스가 뛰어나다고 느꼈어요. 나머지 갸또류들은 임팩트는 조금 부족한 편인데요. 그래도 모두 평타 이상의 맛이긴 해서 맛있다 를 주기로 결정했습니다!게다가 서비스도 너무 친절하시고 좋았어요ㅎㅎ 매장은 생각보단 넓어서 내부에 12명, 외부에 2명 정도 앉을 수 있고요. DM으로 메뉴 예약은 가능합니다!    "",      디저트들을 좀 물릴때까지 먹어보자 싶어 며칠동안 여러군데 다니면서 각종 달달구리를 섭렵해봤는데 안 질린다…매장마다 각자의개성이 너무 확고하니 디저트가 지겨워지기 전에 당뇨에 먼저 걸리게 될 듯.이런 디저트 강행군의 마침표인 이 곳도 각 플레이트가 다른 맛을 뽐내고 있는지라 혼자서도 서너개는 해치울 수 있을 것 같다. 한번 먹은 역순대로 써보자면딸기 베린 유일하게 틀에 담겨있었던 플레이트. 애초에 베린이니까 당연한가. 직접만드신 딸기잼과 딸기가 매우 강렬하게 느껴졌다. 피스타치오는 살짝 무게감이랑 식감정도. 레몬이랑 올리브유 비스퀴는 사실 그냥 시트정도라는 인상이었다.피스타치오 언덕오렌지 크림과 타르트지를 제외하곤 모든 구성요소에 피스타치오가 들어간 디저트. 모양새도 그렇게 이름이 잘 어울린다. 피스타치오 맛과 향이 묵직하고 부드럽게 다가오면서 오렌지 크림 덕분에 너무 질척거리지 않고 처음과 끝 모두 깔끔하다.시그니쳐중 하나인 백설은 무스케이크인데 굉장히 훌륭하다. 처음에는 겉의 바닐라, 다음으론 안쪽의 카라멜, 밑에 깔린 피칸과 헤이즐넛의 향이 순차적으로 그라데이션 되는게 각각의 요소를 온전히 즐길 수 있으면서도 조화가 좋다. 무스랑 바닥의 바작바작한 크루스티앙의 식감의 대비도 인상적이고…여기서 하나만 먹는다면 이걸 선택할 듯.라임레몬타르트는 꿀크림을 쓰셔서 신맛과의 밸런스가 매우 좋다. 처음에 레몬과 라임의 시트러스한 향과 맛이 올라오다가 꿀의 단맛이 살짝 눌러주는 느낌. 신 디저트를 그닥 좋아하지 않는 나로서는 이정도가 딱 적당했다.딸기와 블루베리 프로마쥬 블랑은 둘다 적당히 괜찮았다. 다쿠아즈 베이스도 부들폭신. 딸기랑 크림은 어느정도 조합이 괜찮다고 생각되었는데 블루베리는 너무 강해서 혼자 도드라진다는 느낌이 있었다.디저트들도 빼어나지만 이것들과 곁들이는 음료의 폭이 넓다는 것도 이곳의 장점일듯. 기본적인 커피종류부터 해서 뱅쇼, 디저트 와인까지. 차들도 특이한 차들이 많았는데 꼼빠니꼴로얄이라는 브랜드의 차들을 가져다 놓으셨다. 브랜드 170주년을 기념한다는 백차와 녹차 블렌드의 170년, 녹차와 우롱차 블렌드에 과일 향을 가향한 센차깔리다, 라즈베리와 피스타치오가 블렌딩됬다는 여왕의 홍차 등등.개인적으로는 센차 깔리다가 단독으로도 맛있고 디저트들과 잘 어울리는 느낌. 다음엔 와인을 도전해봐야지.사장님 혼자 계셨는데도 여러 고객들 응대에 지연이나 불편함이 없고 굉장히 친절하셨다. 흠잡을 곳 없는, 필히 재방문하고 싶은 매장.    "
MA010120220800040317,더한옥,맛있는,3.0,가회동,카페,
MA010120220800040317,더한옥,오미자차,3.0,가회동,카페,찰떡콩떡 오미자차 모두 맛있었어요
MA010120220800040317,더한옥,친절한,2.0,가회동,카페,친절해요
MA010120220800040317,더한옥,콩떡,2.0,가회동,카페,찰떡콩떡 오미자차 모두 맛있었어요
MA010120220800040317,더한옥,커피,2.0,가회동,카페,차절하시고 커피 맛있어요~~^^
MA010120220800040317,더한옥,찰떡 콩떡,1.0,가회동,카페,찰떡콩떡 오미자차 모두 맛있었어요
MA010120220800040317,더한옥,찰떡,1.0,가회동,카페,찰떡콩떡 오미자차 모두 맛있었어요
MA010120220800040317,더한옥,차,1.0,가회동,카페,
MA010120220800040317,더한옥,맛있는 커피,1.0,가회동,카페,차절하시고 커피 맛있어요~~^^
MA010120220811840352,더블컵커피,커피,9.0,가회동,카페,커피도빵도 다 맛있는집! 등산갈때 이 쿠키 하나 사갔는데 너무너무 맛있었어요! 항상 맛있게 잘 먹고있습니다 :))
MA010120220811840352,더블컵커피,맛있는,8.0,가회동,카페,커피도빵도 다 맛있는집! 등산갈때 이 쿠키 하나 사갔는데 너무너무 맛있었어요! 항상 맛있게 잘 먹고있습니다 :))
MA010120220811840352,더블컵커피,빵,5.0,가회동,카페,커피도빵도 다 맛있는집! 등산갈때 이 쿠키 하나 사갔는데 너무너무 맛있었어요! 항상 맛있게 잘 먹고있습니다 :))
MA010120220811840352,더블컵커피,자리,4.0,가회동,카페,"저랑 일행 몇명에서 포장한 베이커리류 들고 자리를 먼저 잡고 주문하려고 하는데 갑자기 여사장님(?)이 표정을 찡그리시더니 ""저희 매장 취식 안되는데 괜찮으시죠?""라고 먼저 얘기하시더라고요.. 물론 저도 이해하지만 그래도 저희가빵을 꺼내놓고 먹는 것도 아니고 여기 매장빵 주문할지 말지 얘기 중이었는데 그렇게 말씀하셔서 달갑게 받아드리긴 힘들었습니다. 안내 해주시는건 좋지만 조금 더 친절하게 말씀해주시면 좋을것 같습니다."
MA010120220811840352,더블컵커피,사장님,4.0,가회동,카페,"저랑 일행 몇명에서 포장한 베이커리류 들고 자리를 먼저 잡고 주문하려고 하는데 갑자기 여사장님(?)이 표정을 찡그리시더니 ""저희 매장 취식 안되는데 괜찮으시죠?""라고 먼저 얘기하시더라고요.. 물론 저도 이해하지만 그래도 저희가빵을 꺼내놓고 먹는 것도 아니고 여기 매장빵 주문할지 말지 얘기 중이었는데 그렇게 말씀하셔서 달갑게 받아드리긴 힘들었습니다. 안내 해주시는건 좋지만 조금 더 친절하게 말씀해주시면 좋을것 같습니다."
MA010120220811840352,더블컵커피,맛있는 커피,3.0,가회동,카페,커피가 맛있어서 자주 가요~
MA010120220811840352,더블컵커피,친절한,3.0,가회동,카페,빵도 맛있고 친절하시고~♡
MA010120220811840352,더블컵커피,불쾌한,2.0,가회동,카페,
MA010120220811840352,더블컵커피,시골,2.0,가회동,카페,"외지인은가지 말아야할 카페입니다.  손님이 없을때 3명이 방문하여 조금 여유롭게 테이블을 쓰고 있었습니다.  사장님이 들어오시더니 ’어디서 오셨어요?‘ 라고 물으시고 현대(엔지니어링)분들이냐고 물으시더라구요. 어처구니가 없긴 했는데… 커피 마시러왔다고 말씀드리고 자리를 옮기고 있었습니다.  자리를 옮기는 1-2분내에 들었던 말은 ’이동네 분 아니시죠?‘, ’시골에서 오셨어요?’, ‘10년 장사하면서 이랬던적은 처음이네요.’  상당히 불쾌해서 말씀드렸더니 돌아왔던 답변은 ‘환불해드릴게요’. ‘경찰 불러드릴까요?’ 아마 현대 분들 단골장사로 눈먼돈 장사하시는것 같은데… 타지인을 비하하거나, 죄인 인것 처럼 경찰을 부른다는 말은 쉽게 안하시면 좋겠네요.  방문전 타지인들은 참고 하세요!"
MA010120220811840352,더블컵커피,손님,2.0,가회동,카페,"외지인은가지 말아야할 카페입니다.  손님이 없을때 3명이 방문하여 조금 여유롭게 테이블을 쓰고 있었습니다.  사장님이 들어오시더니 ’어디서 오셨어요?‘ 라고 물으시고 현대(엔지니어링)분들이냐고 물으시더라구요. 어처구니가 없긴 했는데… 커피 마시러왔다고 말씀드리고 자리를 옮기고 있었습니다.  자리를 옮기는 1-2분내에 들었던 말은 ’이동네 분 아니시죠?‘, ’시골에서 오셨어요?’, ‘10년 장사하면서 이랬던적은 처음이네요.’  상당히 불쾌해서 말씀드렸더니 돌아왔던 답변은 ‘환불해드릴게요’. ‘경찰 불러드릴까요?’ 아마 현대 분들 단골장사로 눈먼돈 장사하시는것 같은데… 타지인을 비하하거나, 죄인 인것 처럼 경찰을 부른다는 말은 쉽게 안하시면 좋겠네요.  방문전 타지인들은 참고 하세요!"
MA010120220800139602,더베이커스테이블,맛있는,7.0,삼청동,카페,맛있어요.메뉴도 다양해요
MA010120220800139602,더베이커스테이블,빵,6.0,삼청동,카페,빵이 맛있었어요!
MA010120220800139602,더베이커스테이블,독일,4.0,삼청동,카페,이태원도 종종 갔는데… 동네에 생겨서 토마토습과 독일빵이 생각나면 찾는곳~
MA010120220800139602,더베이커스테이블,브점심,4.0,삼청동,카페,
MA010120220800139602,더베이커스테이블,소스,4.0,삼청동,카페,
MA010120220800139602,더베이커스테이블,이태원,4.0,삼청동,카페,이태원점보다 맛에서 실망이큼.ㅠㅠ
MA010120220800139602,더베이커스테이블,토마토 스프,4.0,삼청동,카페,"음.. 감동적인 맛은 아니였는데 재방문의사는 있어요???♀? 토마토스프는 물탄 토마토스파게티 소스 맛이였고,빵은 온도가 넘 차가워서 아쉬웠어요 하지만 분위기는 브런치가게라 좋았어요 !"
MA010120220800139602,더베이커스테이블,스프,3.0,삼청동,카페,가게 앞 주차공간있어서 좋아요 소박한빵 먹기에 좋음 포카치아 소프트롤 이런거 저렴하고 맛도 있어요 스프는 모두 괜찮은 편 되직하진않고 묽은편 슈니첼도 맛있어요 에끌레어같은건 형태는 같으나 스타일은 좀 다른듯 싼듯하지만 담다보면 몇만원 금방쓰
MA010120220800139602,더베이커스테이블,어울리는,2.0,삼청동,카페,
MA010120220800139602,더베이커스테이블,산책,2.0,삼청동,카페,날씨 좋은날 삼청동 산책하면서 들리기 좋아요!!스프랑빵이랑 잘어울리도 토마토 소스도 맛있어요!!!
MA010120220805964062,더그릭,행복한,4.0,삼청동,서양식,행복한 추억으로 남을 것 같아요 정말 그리스 음식을 좋아하는데 여기가 찐이에요…그리스 음식에 그리스 와인을 먹을 수 있는 유일한 곳으로 알고 있어요. 이제라도 알게되서 너무 다행이에요ㅜㅜ쭉 있어주세요! 그리스 음식이랑 와인 호불호 없이 정말 맛있습니다
MA010120220805964062,더그릭,데이트,4.0,삼청동,서양식,경복궁의뷰와 맛있고 특별한 그리스음식! 그리고 예쁜 인테리어까지..지인들과 다들 너무너무 만족해했고 행복했습니다. 특별한 날 사랑하는 가족 혹은 연인과 데이트로 오면 너무 좋을것같아요
MA010120220805964062,더그릭,간단하게 먹는,3.0,삼청동,서양식,
MA010120220805964062,더그릭,그리스,3.0,삼청동,서양식,
MA010120220805964062,더그릭,그리스 음식,3.0,삼청동,서양식,
MA010120220805964062,더그릭,특별한,3.0,삼청동,서양식,경복궁의뷰와 맛있고 특별한 그리스음식! 그리고 예쁜 인테리어까지..지인들과 다들 너무너무 만족해했고 행복했습니다. 특별한 날 사랑하는 가족 혹은 연인과 데이트로 오면 너무 좋을것같아요
MA010120220805964062,더그릭,맛있는,3.0,삼청동,서양식,
MA010120220805964062,더그릭,만족하는,3.0,삼청동,서양식,
MA010120220805964062,더그릭,호불호,2.0,삼청동,서양식,행복한 추억으로 남을 것 같아요 정말 그리스 음식을 좋아하는데 여기가 찐이에요…그리스 음식에 그리스 와인을 먹을 수 있는 유일한 곳으로 알고 있어요. 이제라도 알게되서 너무 다행이에요ㅜㅜ쭉 있어주세요! 그리스 음식이랑 와인 호불호 없이 정말 맛있습니다
MA010120220805964062,더그릭,언제나,2.0,삼청동,서양식,언제나 맛있어요.? 간단하게 먹기 딱 좋아요
1117,더 레스토랑,레스토랑,6.0,삼청동,서양식,
1117,더 레스토랑,갤러리,4.0,삼청동,서양식,
1117,더 레스토랑,분위기,4.0,삼청동,서양식,
1117,더 레스토랑,맛있는,3.0,삼청동,서양식,
1117,더 레스토랑,맛집,2.0,삼청동,서양식,"     이날 하루종일 전시회 구경하러 다녔는데, 이러다가 쓰러질것 같아 딱히 써치 안 하고 눈 앞에 보이는 곳으로 들어갔습니다. 국제갤러리 1층에 있더라고요. 여기도 허기를 달래러 온 관람객들로 꽉 찼어요. 그런데 먹어보니 완전 실망 ㅠㅠ 분위기도 좋고, 비주얼도 나쁘지 않은데 맛은 털끝만큼도 못 미치네요. 진짜 딱 허기를 채울 정도로만 먹고 나왔습니다. 돈 아까워서 그때처럼 배고파 죽을 것 같아도 좀 참고 주변의 맛집을 가려고 합니다....! 이 주변 맛있는 곳도 많은데, 그때의 나 왜 그랬을까...ㅠㅠ 맛은 없어도 국제갤러리가 관람객이 항상 많을 걸 보면 수요가 의외로 많아 절대로 망할 일은 없을 듯합니다...!    "
1117,더 레스토랑,비주얼,2.0,삼청동,서양식,"     이날 하루종일 전시회 구경하러 다녔는데, 이러다가 쓰러질것 같아 딱히 써치 안 하고 눈 앞에 보이는 곳으로 들어갔습니다. 국제갤러리 1층에 있더라고요. 여기도 허기를 달래러 온 관람객들로 꽉 찼어요. 그런데 먹어보니 완전 실망 ㅠㅠ 분위기도 좋고, 비주얼도 나쁘지 않은데 맛은 털끝만큼도 못 미치네요. 진짜 딱 허기를 채울 정도로만 먹고 나왔습니다. 돈 아까워서 그때처럼 배고파 죽을 것 같아도 좀 참고 주변의 맛집을 가려고 합니다....! 이 주변 맛있는 곳도 많은데, 그때의 나 왜 그랬을까...ㅠㅠ 맛은 없어도 국제갤러리가 관람객이 항상 많을 걸 보면 수요가 의외로 많아 절대로 망할 일은 없을 듯합니다...!    "
1117,더 레스토랑,새해,2.0,삼청동,서양식,레스토랑 새해
1117,더 레스토랑,스테이크,2.0,삼청동,서양식,"더카페의 좋은 기억이 있어 찾아간 더레스토랑, 조용한 분위기에서 인왕산과 경복궁을 보며 식사할수있어요. 데이트코스로 추천할만한곳입니다. 전반적으로 맛있으나 그렇다고 크게 특별하진 않았습니다. 양고기 스테이크와 후식으로 나온 크렘브륄레가 가장 추천할만합니다."
1117,더 레스토랑,실망,2.0,삼청동,서양식,"     이날 하루종일 전시회 구경하러 다녔는데, 이러다가 쓰러질것 같아 딱히 써치 안 하고 눈 앞에 보이는 곳으로 들어갔습니다. 국제갤러리 1층에 있더라고요. 여기도 허기를 달래러 온 관람객들로 꽉 찼어요. 그런데 먹어보니 완전 실망 ㅠㅠ 분위기도 좋고, 비주얼도 나쁘지 않은데 맛은 털끝만큼도 못 미치네요. 진짜 딱 허기를 채울 정도로만 먹고 나왔습니다. 돈 아까워서 그때처럼 배고파 죽을 것 같아도 좀 참고 주변의 맛집을 가려고 합니다....! 이 주변 맛있는 곳도 많은데, 그때의 나 왜 그랬을까...ㅠㅠ 맛은 없어도 국제갤러리가 관람객이 항상 많을 걸 보면 수요가 의외로 많아 절대로 망할 일은 없을 듯합니다...!    "
1117,더 레스토랑,가츠동,2.0,삼청동,서양식,약간 파스타부터 일식까지 있는 국제 갤러리안에 레스토랑. 가격은 좀 있는데 가츠동은 맛있다 네 ㅎ
MA010120220800074991,대장장이화덕피자,피자,35.0,가회동,패스트푸드,피자 맛집
MA010120220800074991,대장장이화덕피자,맛있는,24.0,가회동,패스트푸드,요새 북촌엔 인테리어에 비해 음식 맛있는 가게가 얼마 없는데 여긴 정말 좋아요
MA010120220800074991,대장장이화덕피자,파스타,18.0,가회동,패스트푸드,대존맛 골목에 이런 곳 숨어있다니 ㅠ_ㅠ 파스타 원픽임
MA010120220800074991,대장장이화덕피자,화덕 피자,13.0,가회동,패스트푸드,오랜만에 화덕피자라 좋았고 파스타는 행복했어요^^
MA010120220800074991,대장장이화덕피자,샐러드,10.0,가회동,패스트푸드,정말 십년만에 방문 한 것 같아요. 예전에 한옥마을 올라가는 입구에 있을때 정말 자주 갔었는데 이것으로 옮긴 후로 한번도 안 갔었죠. 왜 그랬는지는 몰라도. 암튼 정말 오랜만에 방문 했는데 예전 느낌 그대로라 너무 반갑고 좋았어요. 피자도 맛있었고 샐러드도 맛있었어요. 앞으로는 자주 와야 겠네요.
MA010120220800074991,대장장이화덕피자,웨이팅,8.0,가회동,패스트푸드,피자 너무 맛있어요.. 담백 고소 무자극 마르게리따 꼭 드십쇼???? 주말 점심 웨이팅 약 30분? 그래도 동네에 놀 곳 많고 음식도 맛있어서 시간 아깝지 않았어요 다른 피자도 먹으러 꼭 다시 가야겠어요
MA010120220800074991,대장장이화덕피자,친절한,8.0,가회동,패스트푸드,친절해요 가격에 비해 양은 적은 느낌
MA010120220800074991,대장장이화덕피자,도우,6.0,가회동,패스트푸드,피자 도우가 맛있고 친절해요!
MA010120220800074991,대장장이화덕피자,분위기,6.0,가회동,패스트푸드,음식 맛있고 분위기도 좋았어요~
MA010120220800074991,대장장이화덕피자,치즈,6.0,가회동,패스트푸드,"피자는 진짜 정말 대박 넘짱좋았습니다 도우와 치즈 사이에 소스 육수가 정말 좔좔 완성도가 예전보다 더 높아졌어요 파스타도 아주 맛있었지만, 사진으로 남기기에는 접시가 너무 별로였어요."
MA010120220803291859,대림국수 안국점,꼬치,41.0,가회동,한식,꼬치가 있어서 좋았어요! 궁합이 좋습니다
MA010120220803291859,대림국수 안국점,국수,37.0,가회동,한식,"국수와 꼬치를 함께 먹었는데 국수가 독특한 스타일이었어요~~면이 쫄깃해서 물어봤는데 옥수수 전분 중화면이라고 하시네요 육수나 비빔 양념도 많이 안먹어본 맛인데 맛있어서 잘 먹었어요 양이 조금 작아서 아쉽지만 맥주, 하이볼 곁들여 먹기 좋아요????명란구이는 저염인지 하나도 안짜네요!"
MA010120220803291859,대림국수 안국점,맛있는,36.0,가회동,한식,꼬ㅊ가 맛있어요 꼬ㅊ 하나하나 빼먹는 그맛 부드럽고 식감이 좋아요
MA010120220803291859,대림국수 안국점,온면,25.0,가회동,한식,온면 진짜 맛있어요
MA010120220803291859,대림국수 안국점,면,16.0,가회동,한식,온면 진짜 맛있어요
MA010120220803291859,대림국수 안국점,국물,15.0,가회동,한식,국물이 많이 기름져요..
MA010120220803291859,대림국수 안국점,비빔면,13.0,가회동,한식,"삼청동에 오랜만에 방문했습니다. 유명한 가게들이 많이 고민을 좀 하다가, 얼마전에 유튜브에서 본 대림국수가 궁금해 방문하게 되었습니다. 가게까지 들어가는 골목이 상당히 매력적이라 가는 길도 마음에 들었네요. 주문한 메뉴는 꼬치온면 얼큰한 맛, 꼬치비빔면입니다. 일단 이 꼬치의 양념은 우리가 잘 아는 닭꼬치에서 느껴지는 맛인데, 이게 국수와 합쳐지니 생각지도 못한 맛을 느꼈습니다. 온면 국물에서 느껴지는 진하고 칼칼함도 좋았고, 비빔면에서 느껴지는 상당한 매운맛과 면의 쫄깃함도 마음에 들었습니다. 특히 꼬치를 면에 싸서 먹을 때가 제일 맛있어서 꼬치 1개는 그냥 먹고 1개는 싸서 먹었네요. 저녁에 하는 메뉴들도 궁금해지는 맛이었습니다. 정말 맛있게 잘 먹었습니다. 또 방문하겠습니다.번창하세요."
MA010120220803291859,대림국수 안국점,맥주,9.0,가회동,한식,"국수와 꼬치를 함께 먹었는데 국수가 독특한 스타일이었어요~~면이 쫄깃해서 물어봤는데 옥수수 전분 중화면이라고 하시네요 육수나 비빔 양념도 많이 안먹어본 맛인데 맛있어서 잘 먹었어요 양이 조금 작아서 아쉽지만 맥주, 하이볼 곁들여 먹기 좋아요????명란구이는 저염인지 하나도 안짜네요!"
MA010120220803291859,대림국수 안국점,양념,8.0,가회동,한식,"국수와 꼬치를 함께 먹었는데 국수가 독특한 스타일이었어요~~면이 쫄깃해서 물어봤는데 옥수수 전분 중화면이라고 하시네요 육수나 비빔 양념도 많이 안먹어본 맛인데 맛있어서 잘 먹었어요 양이 조금 작아서 아쉽지만 맥주, 하이볼 곁들여 먹기 좋아요????명란구이는 저염인지 하나도 안짜네요!"
MA010120220803291859,대림국수 안국점,쫄면,7.0,가회동,한식,"재동에서 모임이 있어 갔는데 오픈전이라 망설였는데 가게안에서 기다릴수 있었어요. 두사람은 비빔,전 온국수를 시켰는데 ㅎㅎ다들 온국수(매콤) 다들 온국수가 조금 더 맛있다  했어요.약간 쫄면같은 느낌인데 맛있었고 꼬치가 정말 맛있었어요.모둠꼬치도 먹고싶었는데 그건 3시이후 메뉴더라구요. 담에 또 들러 다른메뉴도 먹어보고 싶어요."
MA010120220809881804,담미온 안국점,맛있는,10.0,가회동,한식,맛있어요~~
MA010120220809881804,담미온 안국점,가성비,7.0,가회동,한식,가성비 좋은 국밥집 체인점인데 국물맛 좋아요
MA010120220809881804,담미온 안국점,깔끔한,6.0,가회동,한식,깔끔하게 한끼해결
MA010120220809881804,담미온 안국점,친절한,5.0,가회동,한식,사장님도 친절하시고 고기도 많이 들어있고 좋아요!
MA010120220809881804,담미온 안국점,큰,5.0,가회동,한식,비리지 않고 뜨끈하게 잘 먹을 수 있어서 좋아요 얼큰국물도 맛있다 요
MA010120220809881804,담미온 안국점,국밥집,5.0,가회동,한식,가성비 좋은 국밥집 체인점인데 국물맛 좋아요
MA010120220809881804,담미온 안국점,순대국,5.0,가회동,한식,얼큰순대국을 먹었는데 깔끔하고 맛있다 네요. 다음엔 국밥도 먹어보고싶네요~ 밑반찬도 맛있다 요
MA010120220809881804,담미온 안국점,정식,4.0,가회동,한식,"보쌈세트를 시켰어야 했는데 정식을 시키는 바람에 배가 너무 불렀네요. 메뉴 선택에 미스도 좀 있었고, 보쌈은 이날 약간 부드럽지 않았다고 해야하나, 이래저래 살짝 아쉬움이 있었던 거 같습니다. ?? 보통은 점심 먹으러 가는 집인데, 이날은 저녁에 술 한잔 하러 갔었구요. 어리굴젓도 하나 시켰었네요..  담엔 시키기 전에 한번 더 생각을 하는 걸로..??"
MA010120220809881804,담미온 안국점,얼큰한,4.0,가회동,한식,
MA010120220809881804,담미온 안국점,부추,4.0,가회동,한식,"맛있게 또 한끼 잘 먹었네요. 부추 듬뿍 넣고, 매운 다대기도 더 넣었더니.. 땀 좀 흘렸습니다. ㅎㅎ"
MA010120220808537838,달,맛있는,12.0,삼청동,카페,오미자차가 맛있어요
MA010120220808537838,달,팥빙수,9.0,삼청동,카페,친절하시고 팥빙수도 양 많고 맛있어요!
MA010120220808537838,달,빙수,7.0,삼청동,카페,친절하시고 팥빙수도 양 많고 맛있어요!
MA010120220808537838,달,큰,6.0,삼청동,카페,
MA010120220808537838,달,와플,6.0,삼청동,카페,경복궁나와 북촌가는길에 쉬어가요 커피도 맛있고 와플도 부드럽고맛있다 요
MA010120220808537838,달,맛집,4.0,삼청동,카페,빙수맛집
MA010120220808537838,달,커피,4.0,삼청동,카페,조용해서 좋아요. 커피맛도 좋아요~~~
MA010120220808537838,달,항아리 팥빙수,3.0,삼청동,카페,"친구들과 삼청동을 한바퀴 돌고 항아리팥빙수, 와플, 카페라떼를 시켜서 먹었어요. 팥빙수를 먹는 순간 피로가 확 풀리는 기분이었어요."
MA010120220808537838,달,자리,3.0,삼청동,카페,특별한맛은 아니지만 그런데로 잘 먹음.자리값
MA010120220808537838,달,넓은,2.0,삼청동,카페,매장이 크고 넓어요.
MA010120220800072025,단풍나무집 삼청점,맛있는,4.0,삼청동,한식,맛있어요
MA010120220800072025,단풍나무집 삼청점,혼밥,3.0,삼청동,한식,"혼밥했는데 맛있게 잘 먹었습니다! 혼밥하기 좋고, 한끼 든든하게 먹을 수 있어요"
MA010120220800072025,단풍나무집 삼청점,목살,2.0,삼청동,한식,뼈에붙어있는 진짜 갈비부위로 돼지갈비 파는곳이 요즘 잘 없는데(대부분 목살에 갈비양녕하는데 식감이달라요ㅠ) 맛있게 먹었어요. 구워주셔서 편하게 먹었
MA010120220800072025,단풍나무집 삼청점,맛집,2.0,삼청동,한식,삼청동의 분위기 좋은 고기맛집! 고기 양도 많고 반찬까지도 맛있다 .
MA010120220800072025,단풍나무집 삼청점,반찬,2.0,삼청동,한식,삼청동의 분위기 좋은 고기맛집! 고기 양도 많고 반찬까지도 맛있다 .
MA010120220800072025,단풍나무집 삼청점,든든한,2.0,삼청동,한식,
MA010120220800072025,단풍나무집 삼청점,돼지갈비,2.0,삼청동,한식,뼈에붙어있는 진짜 갈비부위로 돼지갈비 파는곳이 요즘 잘 없는데(대부분 목살에 갈비양녕하는데 식감이달라요ㅠ) 맛있게 먹었어요. 구워주셔서 편하게 먹었
MA010120220800072025,단풍나무집 삼청점,고기,2.0,삼청동,한식,삼청동의 분위기 좋은 고기맛집! 고기 양도 많고 반찬까지도 맛있다 .
MA010120220800072025,단풍나무집 삼청점,부위,2.0,삼청동,한식,뼈에붙어있는 진짜 갈비부위로 돼지갈비 파는곳이 요즘 잘 없는데(대부분 목살에 갈비양녕하는데 식감이달라요ㅠ) 맛있게 먹었어요. 구워주셔서 편하게 먹었
MA010120220800072025,단풍나무집 삼청점,유아차,2.0,삼청동,한식,가성비 좋아요. 다만 출입구가 계단만 있어서 유아차는 들고 가야 했어요.
1106,단상,맛있는,7.0,가회동,한식,정말 모든 음식이 다 맛있었습니다! 또 방문할 거에요!
1106,단상,솥밥,5.0,가회동,한식,죽-육회-닭고기-문어솥밥-파인애플코코넛 샤베트..? 순으로 나왔어요. 음식 서빙하고나서 간단히 설명해주시는데 좋았어요!
1106,단상,주류,4.0,가회동,한식,음식이 맛있어요:) 그런데 주말에 주류를 무조건 시켜야하는데 1시간30분안에 밥과 술을 다 먹어야한다는게 너무 한거 같아요 술이 필수면 2시간은 줘야한다고 생각합니다!!!
1106,단상,분위기,4.0,가회동,한식,금태 솥밥 깔끔하고 고소하고 아주 맛있었어요 !! 문어튀김도 너무너무 맛있었어요! 로스트 치킨은 예상 가능한맛. 분위기 좋고 깔끔하고 고른 와인도 아주 맘에 들어서 만족스러운 순삭 식사. 와인을 한병 시켰다보니 1시간 반을 꽉 채웠네요. 두시간이면 더 좋았을거같긴해요 아쉽 !
1106,단상,요리,4.0,가회동,한식,요리가 너무맛있었음 완전취향저격임 글라스와인도 넘맛있어서 쭉쭉들어감ㅎㅎ
1106,단상,카펠리니,4.0,가회동,한식,카펠리니 1인1개 무적권!
1106,단상,만족하는,4.0,가회동,한식,
1106,단상,아쉬운,3.0,가회동,한식,금태 솥밥 깔끔하고 고소하고 아주 맛있었어요 !! 문어튀김도 너무너무 맛있었어요! 로스트 치킨은 예상 가능한맛. 분위기 좋고 깔끔하고 고른 와인도 아주 맘에 들어서 만족스러운 순삭 식사. 와인을 한병 시켰다보니 1시간 반을 꽉 채웠네요. 두시간이면 더 좋았을거같긴해요 아쉽 !
